year,club,base_salary,guaranteed_comp
2018,New York Red Bulls,68927.0,68927.0
2018,New York City FC,106480.0,120230.0
2018,Columbus Crew,175008.0,181258.0
2018,Columbus Crew,68250.04,75750.04
2018,Philadelphia Union,1250000.04,1250000.04
2018,Colorado Rapids,280000.0,300000.0
2018,D.C. United,550000.0,652000.0
2018,Real Salt Lake,100000.0,100000.0
2018,Chicago Fire FC,90000.0,125000.0
2018,New York Red Bulls,100000.0,146041.67
2018,FC Cincinnati,1275000.0,1933333.33
2018,Colorado Rapids,320004.0,361250.0
2018,San Jose Earthquakes,200000.04,232650.04
2018,Columbus Crew,288099.96,363799.96
2018,New England Revolution,575000.0,602500.0
2018,FC Dallas,272727.24,328127.24
2018,Vancouver Whitecaps FC,240000.0,240000.0
2018,San Jose Earthquakes,54500.04,56500.04
2018,Toronto FC,1190000.04,1295000.04
2018,FC Dallas,105000.0,122500.0
2018,Toronto FC,54504.0,140504.0
2018,FC Cincinnati,107992.5,124242.5
2018,LA Galaxy,1539996.0,1869996.0
2018,Houston Dynamo FC,260004.0,260004.0
2018,Seattle Sounders FC,67500.0,67500.0
2018,Orlando City SC,90000.0,90000.0
2018,Real Salt Lake,225000.0,225000.0
2018,Atlanta United FC,1912500.0,2297000.0
2018,Seattle Sounders FC,1100000.04,1141667.04
2018,Toronto FC,5000000.0,5000000.0
2018,Houston Dynamo FC,150000.0,157500.0
2018,LA Galaxy,67500.0,72233.84
2018,Philadelphia Union,153000.0,153000.0
2018,New York City FC,240000.0,261250.0
2018,Atlanta United FC,68906.25,68906.25
2018,D.C. United,250000.0,271875.0
2018,New England Revolution,67500.0,72500.0
2018,New England Revolution,90000.0,90000.0
2018,FC Dallas,399999.96,459999.96
2018,Portland Timbers,54499.92,54499.92
2018,LA Galaxy,75000.0,82573.75
2018,Columbus Crew,54500.04,54500.04
2018,Portland Timbers,600000.0,608333.33
2018,D.C. United,624999.96,663999.96
2018,D.C. United,436363.56,520522.65
2018,Orlando City SC,360000.0,391500.0
2018,Portland Timbers,180000.0,193750.0
2018,Portland Timbers,114999.96,123999.96
2018,FC Dallas,124999.92,168999.92
2018,LAFC,450000.0,468000.0
2018,Toronto FC,200004.0,272504.0
2018,New York City FC,55654.2,55654.2
2018,FC Dallas,162500.04,168750.04
2018,Real Salt Lake,54504.0,54504.0
2018,Toronto FC,84999.96,101374.96
2018,Vancouver Whitecaps FC,54500.04,116471.59
2018,Atlanta United FC,1425000.0,1425000.0
2018,Portland Timbers,68256.0,68256.0
2018,Colorado Rapids,200000.04,200000.04
2018,FC Dallas,400000.08,400000.08
2018,Real Salt Lake,131250.0,131250.0
2018,Colorado Rapids,60000.0,69000.0
2018,Houston Dynamo FC,275004.0,275004.0
2018,Real Salt Lake,505008.0,530008.0
2018,New York City FC,54500.04,54500.04
2018,Philadelphia Union,1200000.0,1266250.0
2018,LAFC,275000.04,298375.04
2018,Atlanta United FC,67500.0,71500.0
2018,Sporting Kansas City,68254.2,68254.2
2018,Real Salt Lake,230000.0,240950.0
2018,Orlando City SC,180000.0,189083.4
2018,New York City FC,600000.0,816666.67
2018,San Jose Earthquakes,68254.2,68254.2
2018,Real Salt Lake,67500.0,67500.0
2018,Sporting Kansas City,750000.0,783250.0
2018,Vancouver Whitecaps FC,54500.04,54500.04
2018,New York Red Bulls,67500.0,69921.4
2018,LA Galaxy,275000.04,275000.04
2018,Houston Dynamo FC,67500.0,67500.0
2018,D.C. United,500004.0,525004.0
2018,LAFC,67500.0,70233.92
2018,Philadelphia Union,450000.0,500000.0
2018,Portland Timbers,1300008.0,1375008.0
2018,LAFC,75000.0,84375.0
2018,Colorado Rapids,239808.0,239808.0
2018,Vancouver Whitecaps FC,249999.96,295203.21
2018,LA Galaxy,130000.0,130000.0
2018,Colorado Rapids,774999.96,907499.96
2018,Toronto FC,132000.0,164000.0
2018,Minnesota United FC,250008.0,267341.33
2018,Toronto FC,6000000.0,6500000.0
2018,LAFC,54500.04,56166.71
2018,D.C. United,264999.96,299999.96
2018,Chicago Fire FC,68254.0,68254.0
2018,Seattle Sounders FC,67500.0,67500.0
2018,Seattle Sounders FC,350000.0,351666.67
2018,New England Revolution,215000.04,260000.04
2018,Minnesota United FC,140004.0,140004.0
2018,Philadelphia Union,67500.0,71223.75
2018,Sporting Kansas City,80004.0,82504.0
2018,Seattle Sounders FC,54500.04,54500.04
2018,New England Revolution,54500.04,57760.82
2018,Houston Dynamo FC,255156.0,279156.0
2018,New England Revolution,300000.0,300000.0
2018,New England Revolution,129375.0,139375.0
2018,New York City FC,54500.04,54500.04
2018,New York City FC,500000.04,564000.04
2018,Colorado Rapids,105000.0,105000.0
2018,San Jose Earthquakes,99999.96,114999.96
2018,Minnesota United FC,450000.0,522600.0
2018,Chicago Fire FC,120175.0,128300.0
2018,Chicago Fire FC,54500.04,54500.04
2018,FC Dallas,67500.0,67500.0
2018,FC Dallas,54500.04,54500.04
2018,D.C. United,247500.0,247500.0
2018,Atlanta United FC,75000.0,87400.0
2018,LA Galaxy,67500.0,67500.0
2018,Portland Timbers,150000.0,150000.0
2018,New York Red Bulls,69999.96,108749.96
2018,New York City FC,150000.0,181008.07
2018,Colorado Rapids,99996.0,129996.0
2018,Houston Dynamo FC,225000.0,274375.0
2018,FC Dallas,300000.0,383000.0
2018,New York City FC,375000.0,408000.0
2018,Toronto FC,99000.0,117500.0
2018,Portland Timbers,550000.0,572000.0
2018,Seattle Sounders FC,54500.04,54500.04
2018,LA Galaxy,600000.0,620000.0
2018,Columbus Crew,125000.04,125000.04
2018,Portland Timbers,120000.0,130000.0
2018,Chicago Fire FC,55654.2,55654.2
2018,LA Galaxy,450000.0,722499.98
2018,Chicago Fire FC,54500.04,54500.04
2018,New York Red Bulls,450000.0,450000.0
2018,FC Dallas,500000.04,585000.04
2018,Orlando City SC,150000.0,150000.0
2018,Colorado Rapids,67500.0,67500.0
2018,Vancouver Whitecaps FC,54499.92,60749.92
2018,Portland Timbers,150000.0,166666.67
2018,Chicago Fire FC,68907.3,68907.3
2018,Chicago Fire FC,67500.0,67500.0
2018,Philadelphia Union,140000.0,153000.0
2018,Columbus Crew,95004.0,95004.0
2018,Sporting Kansas City,650004.0,680004.0
2018,Minnesota United FC,141660.0,208761.33
2018,New England Revolution,73828.13,73828.13
2018,San Jose Earthquakes,249996.0,300662.67
2018,LAFC,67500.0,71250.0
2018,Colorado Rapids,67500.0,67500.0
2018,Houston Dynamo FC,157504.5,165171.17
2018,Minnesota United FC,300000.0,317083.33
2018,Orlando City SC,54504.0,54504.0
2018,Toronto FC,54500.04,54500.04
2018,Minnesota United FC,135000.0,186000.0
2018,Vancouver Whitecaps FC,72500.0,72500.0
2018,New York Red Bulls,225000.0,261666.67
2018,Vancouver Whitecaps FC,150000.0,164500.0
2018,Chicago Fire FC,525000.0,589212.5
2018,Columbus Crew,210000.0,244166.67
2018,Chicago Fire FC,90000.0,93125.0
2018,Chicago Fire FC,90000.0,91125.0
2018,Houston Dynamo FC,200000.04,207500.04
2018,Seattle Sounders FC,67500.0,67500.0
2018,D.C. United,275000.0,275000.0
2018,Toronto FC,230000.0,230000.0
2018,Houston Dynamo FC,67500.0,67500.0
2018,Philadelphia Union,300000.0,327000.0
2018,Sporting Kansas City,54500.04,57949.58
2018,Sporting Kansas City,55654.2,55654.2
2018,New England Revolution,780000.0,909861.0
2018,LAFC,849999.96,934999.96
2018,Philadelphia Union,1714285.68,1714285.68
2018,Vancouver Whitecaps FC,54504.0,61465.66
2018,Houston Dynamo FC,54500.04,54500.04
2018,LA Galaxy,4250000.0,6000000.0
2018,LA Galaxy,2000000.04,2000000.04
2018,New York Red Bulls,54500.04,54500.04
2018,Toronto FC,54500.04,54500.04
2018,D.C. United,80000.0,89166.67
2018,Orlando City SC,1200000.0,1383333.33
2018,Colorado Rapids,100008.0,107658.51
2018,Portland Timbers,140000.0,203000.0
2018,Chicago Fire FC,55654.2,55654.2
2018,Orlando City SC,68250.0,68250.0
2018,Houston Dynamo FC,650340.0,650340.0
2018,Philadelphia Union,59629.5,59629.5
2018,D.C. United,150000.0,158333.33
2018,Orlando City SC,174999.96,192833.29
2018,Vancouver Whitecaps FC,69996.0,159829.33
2018,Philadelphia Union,55654.2,55654.2
2018,San Jose Earthquakes,399999.96,399999.96
2018,Atlanta United FC,250008.0,250008.0
2018,New York Red Bulls,145000.08,145000.08
2018,Sporting Kansas City,900000.0,900000.0
2018,New York Red Bulls,68500.0,73500.0
2018,Sporting Kansas City,200000.04,200000.04
2018,New England Revolution,170000.0,190000.0
2018,Portland Timbers,64500.0,64500.0
2018,New England Revolution,182600.0,267600.0
2018,LAFC,625000.0,625000.0
2018,San Jose Earthquakes,67500.0,68500.0
2018,LA Galaxy,240000.0,270000.0
2018,Sporting Kansas City,550008.0,591258.0
2018,Minnesota United FC,275000.04,314166.71
2018,FC Dallas,54500.0,54500.0
2018,FC Dallas,240000.0,250000.0
2018,Minnesota United FC,375000.0,375000.0
2018,D.C. United,68906.25,68906.25
2018,Portland Timbers,67500.0,67500.0
2018,Philadelphia Union,65004.0,73421.6
2018,Sporting Kansas City,999999.96,999999.96
2018,Colorado Rapids,82500.0,89500.0
2018,New York Red Bulls,54504.0,54504.0
2018,Seattle Sounders FC,165000.0,196041.67
2018,Vancouver Whitecaps FC,150000.0,150000.0
2018,Toronto FC,67500.0,72500.0
2018,Sporting Kansas City,55200.0,67700.0
2018,Seattle Sounders FC,250000.08,262500.08
2018,Houston Dynamo FC,85008.0,112508.0
2018,San Jose Earthquakes,69999.96,81999.96
2018,Philadelphia Union,180000.0,182500.0
2018,Atlanta United FC,67500.0,68750.0
2018,Houston Dynamo FC,150000.0,165000.0
2018,Houston Dynamo FC,68915.07,68915.07
2018,Atlanta United FC,175008.0,175008.0
2018,Colorado Rapids,1575000.0,1668750.0
2018,Vancouver Whitecaps FC,575000.04,700566.71
2018,Houston Dynamo FC,67500.0,67500.0
2018,Toronto FC,5600000.0,7115555.67
2018,Orlando City SC,90000.0,95312.5
2018,Real Salt Lake,270000.0,291700.0
2018,Portland Timbers,120000.0,125166.67
2018,San Jose Earthquakes,425000.04,473125.04
2018,Minnesota United FC,300000.0,339450.0
2018,FC Dallas,187500.0,211500.0
2018,Chicago Fire FC,150000.0,155000.0
2018,Atlanta United FC,80000.0,84000.0
2018,Columbus Crew,195300.0,197550.0
2018,Atlanta United FC,92500.0,111250.0
2018,Orlando City SC,67500.0,67500.0
2018,FC Dallas,595000.08,730750.08
2018,Sporting Kansas City,1599999.96,1649999.96
2018,Atlanta United FC,640008.0,700008.0
2018,Portland Timbers,219999.96,239999.96
2018,Toronto FC,125004.0,134629.0
2018,Colorado Rapids,144996.0,144996.0
2018,D.C. United,67500.0,93175.0
2018,Colorado Rapids,68254.2,68254.2
2018,Toronto FC,72930.38,100430.38
2018,Columbus Crew,68250.04,75750.04
2018,D.C. United,104500.0,137737.5
2018,LAFC,150000.0,150000.0
2018,Chicago Fire FC,132000.0,147666.67
2018,New England Revolution,120000.0,135000.0
2018,FC Dallas,68250.04,75750.04
2018,Minnesota United FC,69457.5,69457.5
2018,FC Dallas,500004.0,525004.0
2018,Real Salt Lake,114999.96,122833.29
2018,Vancouver Whitecaps FC,140004.0,154237.71
2018,Philadelphia Union,100008.0,100008.0
2018,New England Revolution,68906.25,83906.25
2018,Atlanta United FC,120000.0,120000.0
2018,FC Dallas,67500.0,67500.0
2018,Real Salt Lake,67500.0,70875.0
2018,Toronto FC,67500.0,67500.0
2018,New York City FC,200000.04,200000.04
2018,Real Salt Lake,67500.0,67500.0
2018,Columbus Crew,1100000.04,1100000.04
2018,Orlando City SC,444996.0,581662.67
2018,Atlanta United FC,67500.0,67500.0
2018,LA Galaxy,90000.0,113125.0
2018,San Jose Earthquakes,465000.0,518000.0
2018,New England Revolution,67500.0,67500.0
2018,FC Dallas,145000.0,145000.0
2018,Real Salt Lake,125004.0,131629.0
2018,LAFC,1100000.04,1198000.04
2018,Real Salt Lake,67500.0,73362.5
2018,New York City FC,220000.08,258333.41
2018,Colorado Rapids,2000000.0,2475000.0
2018,Vancouver Whitecaps FC,150000.0,156250.0
2018,LA Galaxy,174999.96,174999.96
2018,San Jose Earthquakes,489996.0,539996.0
2018,Minnesota United FC,500000.04,546250.04
2018,Minnesota United FC,300000.0,332322.0
2018,New York City FC,67500.0,67500.0
2018,LA Galaxy,1500000.0,1500000.0
2018,Toronto FC,210000.0,221312.7
2018,New York Red Bulls,240000.0,344100.0
2018,Colorado Rapids,54500.04,54500.04
2018,Portland Timbers,54500.04,54500.04
2018,Columbus Crew,97500.0,97500.0
2018,LAFC,150000.0,150000.0
2018,LA Galaxy,72765.0,72765.0
2018,Toronto FC,396000.0,449000.0
2018,D.C. United,114996.0,124996.0
2018,Columbus Crew,159996.0,159996.0
2018,Chicago Fire FC,68254.2,68254.2
2018,New York City FC,250008.0,250008.0
2018,Orlando City SC,434004.0,470004.0
2018,Philadelphia Union,70000.0,75900.0
2018,Vancouver Whitecaps FC,525000.0,619833.33
2018,San Jose Earthquakes,500004.0,566671.07
2018,Minnesota United FC,82500.0,85791.67
2018,LA Galaxy,825000.0,925000.0
2018,Vancouver Whitecaps FC,1000000.0,1000000.0
2018,Atlanta United FC,94008.0,94008.0
2018,Minnesota United FC,55654.2,55654.2
2018,Chicago Fire FC,555000.0,595000.0
2018,San Jose Earthquakes,549999.96,549999.96
2018,Chicago Fire FC,1200000.0,1320333.33
2018,LAFC,69999.96,74999.96
2018,Seattle Sounders FC,500004.0,632004.0
2018,D.C. United,67500.0,69500.0
2018,D.C. United,140000.0,140000.0
2018,Columbus Crew,80256.0,80256.0
2018,Columbus Crew,67500.0,67500.0
2018,LA Galaxy,450000.0,474166.67
2018,Orlando City SC,1025000.04,1100000.04
2018,New England Revolution,105955.56,110955.56
2018,LAFC,69457.5,69657.5
2018,Atlanta United FC,165000.0,179250.0
2018,Real Salt Lake,900000.0,1013333.33
2018,Atlanta United FC,54500.04,58500.04
2018,New York Red Bulls,54500.04,54500.04
2018,Sporting Kansas City,67500.0,67500.0
2018,New York Red Bulls,114000.0,120749.85
2018,FC Dallas,675000.0,818500.0
2018,Minnesota United FC,100000.08,107500.08
2018,Portland Timbers,54500.04,54500.04
2018,Atlanta United FC,210000.0,210000.0
2018,Orlando City SC,135000.0,164000.0
2018,LA Galaxy,67500.0,67500.0
2018,New York Red Bulls,150000.0,255600.0
2018,Seattle Sounders FC,500000.04,575000.04
2018,Real Salt Lake,225000.0,237583.33
2018,Vancouver Whitecaps FC,68250.0,70750.0
2018,New York City FC,90000.0,125500.0
2018,Chicago Fire FC,80000.04,82500.04
2018,San Jose Earthquakes,93996.0,100200.03
2018,Orlando City SC,80000.04,88906.29
2018,Sporting Kansas City,54504.0,67504.0
2018,LA Galaxy,240000.0,252666.67
2018,Sporting Kansas City,240000.0,240000.0
2018,Seattle Sounders FC,1800000.0,2302500.0
2018,New York Red Bulls,73125.0,73125.0
2018,LAFC,70000.08,147500.08
2018,Real Salt Lake,67500.0,76250.0
2018,New York Red Bulls,55654.2,55654.2
2018,Columbus Crew,54500.04,54500.04
2018,Houston Dynamo FC,405000.0,433750.0
2018,LAFC,67500.0,67500.0
2018,Portland Timbers,750000.0,793333.33
2018,Houston Dynamo FC,220008.0,236508.0
2018,New England Revolution,132000.0,150512.5
2018,Colorado Rapids,170000.0,170000.0
2018,LAFC,80000.04,80000.04
2018,Columbus Crew,55654.2,55654.2
2018,New England Revolution,1284768.0,1370268.0
2018,Minnesota United FC,54500.04,54500.04
2018,Houston Dynamo FC,264328.08,264328.08
2018,San Jose Earthquakes,120000.0,132000.0
2018,San Jose Earthquakes,54500.04,54500.04
2018,Vancouver Whitecaps FC,150000.0,162562.5
2018,Philadelphia Union,145000.0,151430.0
2018,Seattle Sounders FC,300000.0,341250.0
2018,Minnesota United FC,95004.0,95004.0
2018,Atlanta United FC,1270008.0,1387318.0
2018,Colorado Rapids,67500.0,67500.0
2018,Columbus Crew,68915.07,73415.07
2018,Houston Dynamo FC,305004.0,487929.0
2018,Vancouver Whitecaps FC,425000.04,425000.04
2018,New York City FC,275000.04,395000.04
2018,D.C. United,400000.0,416666.67
2018,Vancouver Whitecaps FC,180000.0,189437.5
2018,FC Dallas,120000.0,122500.0
2018,Toronto FC,500000.04,563333.37
2018,Philadelphia Union,67500.0,67500.0
2018,Colorado Rapids,68906.25,68906.25
2018,Atlanta United FC,560000.0,588000.0
2018,Philadelphia Union,95000.0,104250.0
2018,Chicago Fire FC,700000.08,712500.08
2018,Seattle Sounders FC,67500.0,67500.0
2018,Philadelphia Union,55654.2,55654.2
2018,Portland Timbers,55650.0,55650.0
2018,Philadelphia Union,54500.04,64500.04
2018,Chicago Fire FC,67500.0,67500.0
2018,New York City FC,199999.92,199999.92
2018,New York Red Bulls,120000.0,125000.0
2018,New York City FC,650000.04,770833.37
2018,Sporting Kansas City,140004.0,140004.0
2018,Philadelphia Union,500004.0,545004.0
2018,Portland Timbers,840000.0,840000.0
2018,Sporting Kansas City,300000.0,316666.67
2018,Vancouver Whitecaps FC,54500.04,54500.04
2018,Columbus Crew,774996.0,868996.0
2018,Columbus Crew,550008.0,578758.0
2018,Seattle Sounders FC,67500.0,67500.0
2018,Vancouver Whitecaps FC,130000.08,130000.08
2018,Chicago Fire FC,96000.04,96000.04
2018,LAFC,68915.07,68915.07
2018,Minnesota United FC,84997.97,105997.97
2018,Portland Timbers,150000.0,150000.0
2018,New York Red Bulls,54504.0,60518.0
2018,D.C. United,67500.0,71976.09
2018,New England Revolution,400008.0,400008.0
2018,Minnesota United FC,425004.0,477504.0
2018,Toronto FC,350004.0,350004.0
2018,D.C. United,90000.0,104250.0
2018,New York City FC,2000000.04,2000000.04
2018,D.C. United,120000.0,139500.0
2018,Toronto FC,120000.0,121500.0
2018,Seattle Sounders FC,222000.0,234500.0
2018,Toronto FC,300000.0,300000.0
2018,FC Dallas,450000.0,541400.0
2018,LAFC,129999.96,169999.96
2018,Chicago Fire FC,1850000.0,2073750.0
2018,Orlando City SC,84999.96,98749.96
2018,Real Salt Lake,173250.0,173250.0
2018,Columbus Crew,249996.0,249996.0
2018,New York Red Bulls,80004.0,88754.0
2018,LAFC,67500.0,87500.0
2018,San Jose Earthquakes,54500.04,54500.04
2018,Vancouver Whitecaps FC,156000.0,284166.67
2018,New York Red Bulls,110000.0,114000.0
2018,Atlanta United FC,605000.0,620000.0
2018,Philadelphia Union,71500.04,71500.04
2018,Seattle Sounders FC,96000.0,99000.0
2018,Houston Dynamo FC,54500.04,54500.04
2018,Sporting Kansas City,900000.0,1007666.67
2018,Vancouver Whitecaps FC,67500.0,71625.0
2018,LAFC,500000.0,500000.0
2018,Colorado Rapids,265008.0,311456.0
2018,Chicago Fire FC,1700000.04,1906333.37
2018,Vancouver Whitecaps FC,54500.04,55500.04
2018,Real Salt Lake,275000.0,288000.0
2018,San Jose Earthquakes,67500.0,67500.0
2018,D.C. United,54500.04,59500.04
2018,San Jose Earthquakes,330000.0,330000.0
2018,New York City FC,324999.96,381249.96
2018,Atlanta United FC,54504.0,65504.0
2018,Portland Timbers,185004.0,200004.0
2018,Minnesota United FC,54500.04,54500.04
2018,Orlando City SC,64999.92,79499.92
2018,Real Salt Lake,150000.0,219000.0
2018,Sporting Kansas City,324999.96,342916.63
2018,D.C. United,118125.0,133125.0
2018,Columbus Crew,75000.0,96000.0
2018,Toronto FC,201350.63,209825.25
2018,D.C. United,350000.04,369166.71
2018,Minnesota United FC,67500.0,67500.0
2018,Minnesota United FC,152496.0,152496.0
2018,Minnesota United FC,67500.0,67500.0
2018,Portland Timbers,252000.0,283500.0
2018,New York Red Bulls,97185.0,115935.0
2018,Atlanta United FC,340008.0,340008.0
2018,San Jose Earthquakes,54500.04,54500.04
2018,Toronto FC,67500.0,67500.0
2018,Real Salt Lake,67500.0,67500.0
2018,LA Galaxy,219996.0,240996.0
2018,FC Dallas,330000.0,330000.0
2018,Houston Dynamo FC,225000.0,225000.0
2018,New England Revolution,500000.04,550000.04
2018,Colorado Rapids,60000.0,61250.0
2018,LAFC,54499.92,54499.92
2018,Real Salt Lake,120000.0,126250.0
2018,Philadelphia Union,135000.0,148666.67
2018,Orlando City SC,150000.0,183333.33
2018,Atlanta United FC,650004.0,685004.0
2018,Real Salt Lake,525000.0,683333.33
2018,New York Red Bulls,54500.04,57105.51
2018,Portland Timbers,150000.0,150000.0
2018,Chicago Fire FC,109890.0,124890.0
2018,FC Dallas,85000.0,90000.0
2018,LA Galaxy,174999.96,174999.96
2018,Portland Timbers,225000.0,241625.0
2018,Orlando City SC,180000.0,180000.0
2018,Colorado Rapids,399999.96,407499.96
2018,Philadelphia Union,67500.0,67500.0
2018,Real Salt Lake,67500.0,67500.0
2018,San Jose Earthquakes,1325004.0,1454042.36
2018,San Jose Earthquakes,300000.0,341250.0
2018,Minnesota United FC,1650000.0,1650000.0
2018,Houston Dynamo FC,240000.0,252500.0
2018,San Jose Earthquakes,129999.96,167999.96
2018,LAFC,575000.04,641250.04
2018,New York City FC,68915.07,68915.07
2018,Philadelphia Union,54500.04,54500.04
2018,FC Dallas,67500.0,67500.0
2018,New York Red Bulls,125000.0,147500.0
2018,FC Dallas,75000.0,99375.0
2018,Atlanta United FC,300000.0,300000.0
2018,Houston Dynamo FC,105000.0,106666.67
2018,Vancouver Whitecaps FC,440000.04,533700.04
2018,FC Dallas,54500.0,56500.0
2018,FC Dallas,90000.0,123750.0
2018,Vancouver Whitecaps FC,68254.2,68254.2
2018,Toronto FC,190008.0,203174.67
2018,Portland Timbers,700000.0,700000.0
2018,Real Salt Lake,399999.96,422499.96
2018,New York City FC,550000.0,591666.67
2018,New York Red Bulls,444996.0,444996.0
2018,FC Dallas,60000.0,88750.0
2018,LAFC,67500.0,67500.0
2018,Atlanta United FC,135000.0,205000.0
2018,D.C. United,75000.0,75000.0
2018,New York Red Bulls,460000.08,460000.08
2018,Orlando City SC,68901.84,68901.84
2018,Houston Dynamo FC,55654.2,55654.2
2018,Minnesota United FC,575000.04,657187.54
2018,Seattle Sounders FC,999999.96,1087499.96
2018,Seattle Sounders FC,154000.0,191000.0
2018,Seattle Sounders FC,54500.04,54500.04
2018,New York Red Bulls,709090.8,709090.8
2018,LA Galaxy,74418.75,74418.75
2018,D.C. United,2769230.88,2776730.88
2018,Orlando City SC,412500.0,412500.0
2018,Philadelphia Union,114950.0,120762.5
2018,LAFC,1000000.08,1052000.08
2018,New England Revolution,193000.0,258000.0
2018,Vancouver Whitecaps FC,135000.0,135000.0
2018,New York Red Bulls,600000.0,668750.0
2018,Sporting Kansas City,250000.0,266875.0
2018,Seattle Sounders FC,2000004.0,2000004.0
2018,Real Salt Lake,180000.0,201000.0
2018,Real Salt Lake,850008.0,925820.5
2018,Sporting Kansas City,1331578.92,1331578.92
2018,New York Red Bulls,885000.0,976166.66
2018,LAFC,54500.04,54500.04
2018,San Jose Earthquakes,200000.0,200000.0
2018,Sporting Kansas City,67500.0,81625.0
2018,New England Revolution,54500.04,54500.04
2018,Chicago Fire FC,130000.08,132500.08
2018,Sporting Kansas City,325008.0,330008.0
2018,New York City FC,54500.04,75333.37
2018,Orlando City SC,807500.04,855000.04
2018,Columbus Crew,747600.0,794600.0
2018,Philadelphia Union,525000.0,525000.0
2018,Real Salt Lake,100000.0,110500.0
2018,Columbus Crew,67500.0,67500.0
2018,Real Salt Lake,375000.0,398687.65
2018,New York City FC,54500.04,76316.71
2018,Orlando City SC,75000.0,81250.0
2018,Minnesota United FC,200004.0,225004.0
2018,Chicago Fire FC,6100000.08,6100000.08
2018,New England Revolution,54500.04,57760.82
2018,D.C. United,136999.92,136999.92
2018,Houston Dynamo FC,155004.0,155004.0
2018,Houston Dynamo FC,225000.0,242500.0
2018,Colorado Rapids,95000.04,95000.04
2018,FC Dallas,135000.0,186000.0
2018,Atlanta United FC,54500.04,54500.04
2018,Vancouver Whitecaps FC,700000.0,745000.0
2018,Sporting Kansas City,102245.0,119745.0
2018,Seattle Sounders FC,174999.96,174999.96
2018,Minnesota United FC,165000.0,181875.0
2018,LAFC,69999.96,69999.96
2018,Real Salt Lake,675000.0,726625.0
2018,Real Salt Lake,225000.0,233666.67
2018,Philadelphia Union,580008.0,623341.33
2018,Sporting Kansas City,150000.0,157666.67
2018,Colorado Rapids,189996.0,194996.0
2018,LA Galaxy,900000.0,1000000.0
2018,Colorado Rapids,600000.0,639999.96
2018,Seattle Sounders FC,529092.0,564364.67
2018,Sporting Kansas City,54500.04,54500.04
2018,Chicago Fire FC,300000.0,353312.5
2018,New England Revolution,390999.96,424999.96
2018,Columbus Crew,99999.96,120199.96
2018,Real Salt Lake,54504.0,54504.0
2018,Orlando City SC,575004.0,636941.5
2018,Orlando City SC,67500.0,67500.0
2018,Houston Dynamo FC,54500.04,54500.04
2018,Columbus Crew,145000.0,145000.0
2018,LA Galaxy,125004.0,132066.6
2018,D.C. United,999999.96,999999.96
2018,Sporting Kansas City,55654.2,55654.2
2018,New York City FC,84999.96,84999.96
2018,Orlando City SC,225000.0,225000.0
2018,Seattle Sounders FC,350000.04,367500.04
2018,New York City FC,67500.0,67500.0
2018,LA Galaxy,67500.0,67500.0
2018,New York City FC,320000.04,350500.04
2018,San Jose Earthquakes,88000.0,102000.0
2018,Orlando City SC,80000.04,88333.37
2018,Vancouver Whitecaps FC,387000.0,412000.0
2018,Vancouver Whitecaps FC,140000.04,160000.04
2018,Toronto FC,54500.04,54500.04
2018,San Jose Earthquakes,54500.04,54500.04
2018,Minnesota United FC,180000.0,219166.67
2018,San Jose Earthquakes,165000.0,170000.0
2018,New England Revolution,157500.0,165833.33
2018,New York City FC,350000.04,434925.04
2018,Orlando City SC,125004.0,125004.0
2018,Seattle Sounders FC,54500.0,54500.0
2018,Seattle Sounders FC,575000.04,645000.04
2018,Minnesota United FC,124999.92,177999.92
2018,Columbus Crew,500004.0,550004.0
2018,Philadelphia Union,80000.0,109100.0
2018,Portland Timbers,67500.0,75000.0
2018,New England Revolution,67500.0,67500.0
2018,FC Dallas,135000.0,180900.0
2018,FC Dallas,180000.0,182500.0
2018,LAFC,279996.0,294412.67
2018,FC Dallas,700000.08,781000.08
2018,Portland Timbers,130000.0,130000.0
2018,Columbus Crew,282000.0,313300.0
2018,Portland Timbers,2320000.0,2380000.0
2018,New York Red Bulls,67500.0,71136.45
2018,Toronto FC,800000.04,835000.04
2018,Atlanta United FC,125004.0,145004.0
2018,Toronto FC,1365000.0,1500000.0
2018,LAFC,4500000.0,6292500.0
2018,Minnesota United FC,225000.0,237500.0
2018,New York City FC,5610000.0,5610000.0
2018,Portland Timbers,600000.0,617500.0
2018,Atlanta United FC,663000.0,770750.0
2018,Orlando City SC,84999.96,84999.96
2018,Chicago Fire FC,122375.0,144250.0
2018,Colorado Rapids,60000.0,61250.0
2018,LA Galaxy,54500.04,54500.04
2018,New York City FC,300000.08,300000.08
2018,Minnesota United FC,251004.0,251004.0
2018,Vancouver Whitecaps FC,574999.92,604166.52
2018,Houston Dynamo FC,92500.0,92500.0
2018,San Jose Earthquakes,54492.0,57992.0
2018,Houston Dynamo FC,230000.0,230000.0
2018,Atlanta United FC,55654.2,55654.2
2018,New York Red Bulls,54500.04,54500.04
2018,Atlanta United FC,90000.0,120000.0
2018,Atlanta United FC,71500.0,71500.0
2018,Columbus Crew,200000.04,200000.04
2018,LA Galaxy,67500.0,72500.0
2018,Portland Timbers,110000.04,126500.04
2018,Houston Dynamo FC,124999.92,132749.92
2018,Colorado Rapids,500000.04,540000.0
2018,Seattle Sounders FC,55650.0,55650.0
2018,San Jose Earthquakes,800000.0,800000.0
2018,D.C. United,68906.25,68906.25
2018,New England Revolution,67500.0,67500.0
2018,New York Red Bulls,1500000.0,1635000.0
